patient_aggregation,score_mode,class_name,patient_count,image_count,mean_score,std_score,detected_count,detection_rate
max,retina_weighted_mse,CNV,178,250,0.009291869177472505,0.004800504030932282,84,0.47191011235955055
max,retina_weighted_mse,DME,167,250,0.008360879101182571,0.004780030779623244,61,0.3652694610778443
max,retina_weighted_mse,DRUSEN,169,250,0.004198257345017327,0.002559654050823095,11,0.0650887573964497
max,retina_weighted_mse,NORMAL,171,250,0.0029727119356066484,0.0013622570652757746,0,0.0
max,topk_mse_5,CNV,178,250,0.10682464093807034,0.07196659684977266,60,0.33707865168539325
max,topk_mse_5,DME,167,250,0.09679377428116552,0.05872250696501223,49,0.2934131736526946
max,topk_mse_5,DRUSEN,169,250,0.0464527386257193,0.03460592456805349,11,0.0650887573964497
max,topk_mse_5,NORMAL,171,250,0.030290222345519084,0.01799830171297091,2,0.011695906432748537
max,topk_mse_10,CNV,178,250,0.06704550060663325,0.041246085982798934,80,0.449438202247191
max,topk_mse_10,DME,167,250,0.06014163395066457,0.03588194197548214,61,0.3652694610778443
max,topk_mse_10,DRUSEN,169,250,0.027999555025271714,0.019646563469320966,13,0.07692307692307693
max,topk_mse_10,NORMAL,171,250,0.018603928792916672,0.009871066413726115,2,0.011695906432748537
max,ensemble_mse_l1,CNV,178,250,5.394348495920586,3.282764632801218,104,0.5842696629213483
max,ensemble_mse_l1,DME,167,250,4.440850049284211,3.2253871588536804,65,0.38922155688622756
max,ensemble_mse_l1,DRUSEN,169,250,1.5234541600625253,1.8135977471692588,14,0.08284023668639054
max,ensemble_mse_l1,NORMAL,171,250,0.6902009181860997,1.1889453697536219,4,0.023391812865497075
max,ensemble_mse_retina,CNV,178,250,5.577819572558782,3.9693358715216402,93,0.5224719101123596
max,ensemble_mse_retina,DME,167,250,4.761866540986388,3.7859556281811946,61,0.3652694610778443
max,ensemble_mse_retina,DRUSEN,169,250,1.4207234693324093,2.0247308167304103,12,0.07100591715976332
max,ensemble_mse_retina,NORMAL,171,250,0.45630448668265916,1.083635924839549,0,0.0
max,ensemble_mse_l1_retina,CNV,178,250,5.0661376458741,3.1947017875807835,92,0.5168539325842697
max,ensemble_mse_l1_retina,DME,167,250,4.2401102015489105,3.1751615657550367,59,0.3532934131736527
max,ensemble_mse_l1_retina,DRUSEN,169,250,1.3861397295711402,1.7678982479364684,13,0.07692307692307693
max,ensemble_mse_l1_retina,NORMAL,171,250,0.550530614793639,1.0662641364903194,3,0.017543859649122806
max,ensemble_all_base,CNV,178,250,5.612817850758784,3.9863632978841967,91,0.5112359550561798
max,ensemble_all_base,DME,167,250,4.807469942719447,3.6767854391305153,62,0.3712574850299401
max,ensemble_all_base,DRUSEN,169,250,1.4940166008632507,2.0400541690584086,13,0.07692307692307693
max,ensemble_all_base,NORMAL,171,250,0.504411002738391,1.0959972842425638,1,0.005847953216374269
top2_mean,mse,CNV,178,250,0.008081346975895787,0.003965187145030399,111,0.6235955056179775
top2_mean,mse,DME,167,250,0.00709805800649193,0.003933400184973057,73,0.437125748502994
top2_mean,mse,DRUSEN,169,250,0.0033970961499457295,0.0019475896601862381,13,0.07692307692307693
top2_mean,mse,NORMAL,171,250,0.002454000102064646,0.0011409249090560002,3,0.017543859649122806
top2_mean,l1,CNV,178,250,0.050760781073293945,0.010446519857928943,109,0.6123595505617978
top2_mean,l1,DME,167,250,0.04584443964019503,0.012866165421478271,68,0.40718562874251496
top2_mean,l1,DRUSEN,169,250,0.03384676694693645,0.008195233771908006,10,0.05917159763313609
top2_mean,l1,NORMAL,171,250,0.03043258677601635,0.0071794777154341755,5,0.029239766081871343
top2_mean,retina_band_mse,CNV,178,250,0.009184838428941577,0.003995961914958422,96,0.5393258426966292
top2_mean,retina_band_mse,DME,167,250,0.008337475342012356,0.004508309082239648,64,0.38323353293413176
top2_mean,retina_band_mse,DRUSEN,169,250,0.004209648016991717,0.0023927771346720643,10,0.05917159763313609
top2_mean,retina_band_mse,NORMAL,171,250,0.0030575189211851906,0.0012555930481571336,1,0.005847953216374269
top2_mean,retina_weighted_mse,CNV,178,250,0.008827017618243772,0.003954014893397171,104,0.5842696629213483
top2_mean,retina_weighted_mse,DME,167,250,0.00792169830661463,0.004272877946106716,67,0.40119760479041916
top2_mean,retina_weighted_mse,DRUSEN,169,250,0.0039344133072829815,0.0022070728390604943,11,0.0650887573964497
top2_mean,retina_weighted_mse,NORMAL,171,250,0.002842090488139115,0.0011957925144594442,3,0.017543859649122806
top2_mean,topk_mse_5,CNV,178,250,0.10029003972166706,0.06058969376439632,75,0.42134831460674155
top2_mean,topk_mse_5,DME,167,250,0.09106714692814438,0.05115042251873137,61,0.3652694610778443
top2_mean,topk_mse_5,DRUSEN,169,250,0.042912353772515684,0.0290193127151657,12,0.07100591715976332
top2_mean,topk_mse_5,NORMAL,171,250,0.02880053430229246,0.015749006723644935,3,0.017543859649122806
top2_mean,topk_mse_10,CNV,178,250,0.06308932653680606,0.03451007150922454,91,0.5112359550561798
top2_mean,topk_mse_10,DME,167,250,0.056721609626746064,0.03175753835021217,66,0.39520958083832336
top2_mean,topk_mse_10,DRUSEN,169,250,0.025970305812120745,0.01651963222791164,12,0.07100591715976332
top2_mean,topk_mse_10,NORMAL,171,250,0.017753704510934123,0.008739013251758318,2,0.011695906432748537
