percentile,threshold,accuracy,precision,recall,f1,fpr,auroc
95,0.0013046912383288137,0.762,0.9740740740740741,0.7013333333333334,0.8155038759689922,0.056,0.9058453333333333
97,0.0014918871037662021,0.715,0.9813664596273292,0.632,0.7688564476885644,0.036,0.9058453333333333
99,0.0019848290085792576,0.576,0.9880239520958084,0.44,0.6088560885608856,0.016,0.9058453333333333
