patient_aggregation,score_mode,class_name,patient_count,image_count,mean_score,std_score,detected_count,detection_rate
top2_mean,ensemble_mse_l1,CNV+NORMAL,10,33,3.731300542050537,2.3681627271248282,3,0.3
top2_mean,ensemble_mse_l1,DME,145,198,5.007771319548699,3.7293397909399375,72,0.496551724137931
top2_mean,ensemble_mse_l1,DME+DRUSEN,8,27,4.963690122937392,3.969815331382889,4,0.5
top2_mean,ensemble_mse_l1,DME+NORMAL,6,26,4.7864362215026715,3.481685597197732,4,0.6666666666666666
top2_mean,ensemble_mse_l1,DRUSEN,145,211,1.916915051435492,1.7254112344464707,13,0.0896551724137931
top2_mean,ensemble_mse_l1,DRUSEN+NORMAL,4,15,1.3349418930633503,1.2766872638058253,0,0.0
top2_mean,ensemble_mse_l1,NORMAL,149,206,0.7961948154928556,0.9119629776075825,3,0.020134228187919462
top2_mean,ensemble_mse_l1_ssim,CNV,150,200,4.676176165207709,1.9608777568160565,93,0.62
top2_mean,ensemble_mse_l1_ssim,CNV+DME,5,31,5.840565964493118,2.748249245870977,3,0.6
top2_mean,ensemble_mse_l1_ssim,CNV+DME+DRUSEN,2,9,5.191954072065526,2.2387404972991285,1,0.5
top2_mean,ensemble_mse_l1_ssim,CNV+DME+NORMAL,1,5,4.091064098583759,,1,1.0
top2_mean,ensemble_mse_l1_ssim,CNV+DRUSEN,9,35,3.9484047481871403,1.6658294777321963,3,0.3333333333333333
top2_mean,ensemble_mse_l1_ssim,CNV+DRUSEN+NORMAL,1,4,3.923033693750779,,1,1.0
top2_mean,ensemble_mse_l1_ssim,CNV+NORMAL,10,33,3.018398401106229,1.7855447817342034,3,0.3
top2_mean,ensemble_mse_l1_ssim,DME,145,198,4.057659594343489,2.7973475483694927,65,0.4482758620689655
top2_mean,ensemble_mse_l1_ssim,DME+DRUSEN,8,27,4.043574008954545,2.830374945149636,4,0.5
top2_mean,ensemble_mse_l1_ssim,DME+NORMAL,6,26,3.7746484870019263,2.473928273109179,3,0.5
top2_mean,ensemble_mse_l1_ssim,DRUSEN,145,211,1.7198315877401422,1.335149471595545,11,0.07586206896551724
top2_mean,ensemble_mse_l1_ssim,DRUSEN+NORMAL,4,15,1.3182963090746038,1.1822096529131436,0,0.0
top2_mean,ensemble_mse_l1_ssim,NORMAL,149,206,0.8621473847795585,0.8427956422660383,2,0.013422818791946308
top2_mean,ensemble_mse_retina,CNV,150,200,6.771664315930115,3.1605965989125338,119,0.7933333333333333
top2_mean,ensemble_mse_retina,CNV+DME,5,31,9.358453882173999,5.788612577477318,3,0.6
top2_mean,ensemble_mse_retina,CNV+DME+DRUSEN,2,9,7.712945460806707,3.0109114078098766,2,1.0
top2_mean,ensemble_mse_retina,CNV+DME+NORMAL,1,5,5.361527137353946,,1,1.0
top2_mean,ensemble_mse_retina,CNV+DRUSEN,9,35,5.655785997851704,2.7909654639521544,5,0.5555555555555556
top2_mean,ensemble_mse_retina,CNV+DRUSEN+NORMAL,1,4,6.169711013797554,,1,1.0
top2_mean,ensemble_mse_retina,CNV+NORMAL,10,33,4.50628024746235,3.1191289398971693,5,0.5
top2_mean,ensemble_mse_retina,DME,145,198,5.9246169191460805,4.904222403112156,83,0.5724137931034483
top2_mean,ensemble_mse_retina,DME+DRUSEN,8,27,5.837174072128156,5.410297209814877,5,0.625
top2_mean,ensemble_mse_retina,DME+NORMAL,6,26,5.6115035714748425,4.995925612831132,4,0.6666666666666666
top2_mean,ensemble_mse_retina,DRUSEN,145,211,2.0743668350325635,2.3408952382142676,14,0.09655172413793103
top2_mean,ensemble_mse_retina,DRUSEN+NORMAL,4,15,1.035343397170468,1.0790526639205034,0,0.0
top2_mean,ensemble_mse_retina,NORMAL,149,206,0.5584270956143413,0.9501489837250958,3,0.020134228187919462
top2_mean,ensemble_mse_ssim_topk,CNV,150,200,6.474318409162205,2.8447979391239486,124,0.8266666666666667
top2_mean,ensemble_mse_ssim_topk,CNV+DME,5,31,8.661618782695424,5.019738475215099,3,0.6
top2_mean,ensemble_mse_ssim_topk,CNV+DME+DRUSEN,2,9,7.166016973210822,3.3552520272425417,2,1.0
top2_mean,ensemble_mse_ssim_topk,CNV+DME+NORMAL,1,5,4.396764230256576,,1,1.0
top2_mean,ensemble_mse_ssim_topk,CNV+DRUSEN,9,35,5.284409947059078,2.3927181805344517,5,0.5555555555555556
top2_mean,ensemble_mse_ssim_topk,CNV+DRUSEN+NORMAL,1,4,5.922283762788165,,1,1.0
top2_mean,ensemble_mse_ssim_topk,CNV+NORMAL,10,33,4.366025900924674,2.974065785221997,5,0.5
top2_mean,ensemble_mse_ssim_topk,DME,145,198,5.536454241002497,4.428479477097296,79,0.5448275862068965
top2_mean,ensemble_mse_ssim_topk,DME+DRUSEN,8,27,5.689391862273756,4.682136850777986,5,0.625
top2_mean,ensemble_mse_ssim_topk,DME+NORMAL,6,26,5.660979316860735,4.7194076137047976,4,0.6666666666666666
top2_mean,ensemble_mse_ssim_topk,DRUSEN,145,211,2.1645181246311087,2.1817500081823793,13,0.0896551724137931
top2_mean,ensemble_mse_ssim_topk,DRUSEN+NORMAL,4,15,1.345723114825393,1.184139676387747,0,0.0
top2_mean,ensemble_mse_ssim_topk,NORMAL,149,206,0.7316013629311733,0.9412355294773171,2,0.013422818791946308
top2_mean,ensemble_l1_ssim_topk,CNV,150,200,5.0819376418200015,2.0401864840582316,113,0.7533333333333333
top2_mean,ensemble_l1_ssim_topk,CNV+DME,5,31,6.553429766395235,3.438032008157278,3,0.6
top2_mean,ensemble_l1_ssim_topk,CNV+DME+DRUSEN,2,9,5.628966758978191,2.402816219153329,2,1.0
top2_mean,ensemble_l1_ssim_topk,CNV+DME+NORMAL,1,5,3.748547798851428,,1,1.0
top2_mean,ensemble_l1_ssim_topk,CNV+DRUSEN,9,35,4.16542144925807,1.638443911668583,4,0.4444444444444444
top2_mean,ensemble_l1_ssim_topk,CNV+DRUSEN+NORMAL,1,4,4.6586541369423236,,1,1.0
top2_mean,ensemble_l1_ssim_topk,CNV+NORMAL,10,33,3.415171840021499,2.1943924905786245,3,0.3
top2_mean,ensemble_l1_ssim_topk,DME,145,198,4.354135380302834,3.1526739386242113,72,0.496551724137931
top2_mean,ensemble_l1_ssim_topk,DME+DRUSEN,8,27,4.420061319148983,3.222867405910162,5,0.625
top2_mean,ensemble_l1_ssim_topk,DME+NORMAL,6,26,4.354527013256594,3.308625721843481,4,0.6666666666666666
top2_mean,ensemble_l1_ssim_topk,DRUSEN,145,211,1.8528466651107731,1.6083186861539225,13,0.0896551724137931
top2_mean,ensemble_l1_ssim_topk,DRUSEN+NORMAL,4,15,1.2642240847202513,1.096523078387876,0,0.0
top2_mean,ensemble_l1_ssim_topk,NORMAL,149,206,0.7635260640815911,0.8043392320565335,4,0.026845637583892617
top2_mean,ensemble_mse_l1_retina,CNV,150,200,5.736822669596873,2.5471547862893145,112,0.7466666666666667
top2_mean,ensemble_mse_l1_retina,CNV+DME,5,31,7.686175405293474,4.360602690977862,3,0.6
top2_mean,ensemble_mse_l1_retina,CNV+DME+DRUSEN,2,9,6.494308467099934,2.51478592617498,2,1.0
top2_mean,ensemble_mse_l1_retina,CNV+DME+NORMAL,1,5,4.843246946404174,,1,1.0
top2_mean,ensemble_mse_l1_retina,CNV+DRUSEN,9,35,4.808208697031413,2.2541376610910175,4,0.4444444444444444
top2_mean,ensemble_mse_l1_retina,CNV+DRUSEN+NORMAL,1,4,5.106054669687796,,1,1.0
top2_mean,ensemble_mse_l1_retina,CNV+NORMAL,10,33,3.764128399107483,2.4862562634108847,5,0.5
top2_mean,ensemble_mse_l1_retina,DME,145,198,5.027251414663353,3.8766977251651262,76,0.5241379310344828
top2_mean,ensemble_mse_l1_retina,DME+DRUSEN,8,27,4.900558758274912,4.212224187697925,4,0.5
top2_mean,ensemble_mse_l1_retina,DME+NORMAL,6,26,4.679714570442083,3.7874083900547104,3,0.5
top2_mean,ensemble_mse_l1_retina,DRUSEN,145,211,1.866047177406705,1.8399982711483094,13,0.0896551724137931
top2_mean,ensemble_mse_l1_retina,DRUSEN+NORMAL,4,15,1.0819008584223573,1.0876570554235396,0,0.0
top2_mean,ensemble_mse_l1_retina,NORMAL,149,206,0.6522150979845079,0.8616818069109071,3,0.020134228187919462
top2_mean,ensemble_all_base,CNV,150,200,5.876520671016163,2.5270521511372896,119,0.7933333333333333
top2_mean,ensemble_all_base,CNV+DME,5,31,7.861797437284196,4.525798746267201,3,0.6
top2_mean,ensemble_all_base,CNV+DME+DRUSEN,2,9,6.594894502136182,2.6730075902635,2,1.0
top2_mean,ensemble_all_base,CNV+DME+NORMAL,1,5,4.4373594565305226,,1,1.0
top2_mean,ensemble_all_base,CNV+DRUSEN,9,35,4.861996432352374,2.1431433186286037,5,0.5555555555555556
top2_mean,ensemble_all_base,CNV+DRUSEN+NORMAL,1,4,5.3952156662870685,,1,1.0
top2_mean,ensemble_all_base,CNV+NORMAL,10,33,3.9298363327695633,2.6186086147010905,5,0.5
top2_mean,ensemble_all_base,DME,145,198,5.082703712835565,3.9363745733324778,80,0.5517241379310345
top2_mean,ensemble_all_base,DME+DRUSEN,8,27,5.082610955385012,4.216413672036338,5,0.625
top2_mean,ensemble_all_base,DME+NORMAL,6,26,4.955258397511172,4.100404335162891,4,0.6666666666666666
top2_mean,ensemble_all_base,DRUSEN,145,211,1.967031604810602,1.9317746284227266,14,0.09655172413793103
top2_mean,ensemble_all_base,DRUSEN+NORMAL,4,15,1.1606687675040699,1.0689280710300535,0,0.0
top2_mean,ensemble_all_base,NORMAL,149,206,0.6773722629720221,0.8571520645484428,3,0.020134228187919462
