patient_aggregation,percentile,score_mode,threshold,auroc,accuracy,precision,recall,f1,fpr,tn,fp,fn,tp
mean,97,topk_mse_5,0.013680423592838147,0.9459082497859529,0.8110236220472441,0.9841269841269841,0.7654320987654321,0.8611111111111112,0.040268456375838924,143,6,114,372
mean,99,topk_mse_5,0.018132473066733726,0.9459082497859529,0.7307086614173228,0.9937304075235109,0.6522633744855967,0.7875776397515528,0.013422818791946308,147,2,169,317
mean,95,topk_mse_10,0.00772013904643244,0.9381749385477945,0.84251968503937,0.9707317073170731,0.8189300411522634,0.8883928571428571,0.08053691275167785,137,12,88,398
mean,97,topk_mse_10,0.0085120862189003,0.9381749385477945,0.8047244094488188,0.9738219895287958,0.7654320987654321,0.8571428571428571,0.06711409395973154,139,10,114,372
mean,99,topk_mse_10,0.011115910981186767,0.9381749385477945,0.7322834645669292,0.99375,0.654320987654321,0.7890818858560794,0.013422818791946308,147,2,168,318
mean,95,ensemble_mse_l1,1.4056338185708204,0.8959041069406469,0.8283464566929134,0.9414519906323185,0.8271604938271605,0.8806133625410734,0.16778523489932887,124,25,84,402
mean,97,ensemble_mse_l1,1.7202030154339,0.8959041069406469,0.7858267716535433,0.9629629629629629,0.7489711934156379,0.8425925925925926,0.09395973154362416,135,14,122,364
mean,99,ensemble_mse_l1,2.283264571363809,0.8959041069406469,0.7448818897637796,0.9821428571428571,0.6790123456790124,0.8029197080291971,0.040268456375838924,143,6,156,330
mean,95,ensemble_mse_l1_ssim,1.3454471380526738,0.8813351009473306,0.8110236220472441,0.9295774647887324,0.8148148148148148,0.868421052631579,0.20134228187919462,119,30,90,396
mean,97,ensemble_mse_l1_ssim,1.6517450714993973,0.8813351009473306,0.7748031496062993,0.9549071618037135,0.7407407407407407,0.8342989571263036,0.11409395973154363,132,17,126,360
mean,99,ensemble_mse_l1_ssim,2.013114815437797,0.8813351009473306,0.7370078740157481,0.9705014749262537,0.676954732510288,0.7975757575757576,0.06711409395973154,139,10,157,329
mean,95,ensemble_mse_retina,1.3609919429117834,0.9171569033612283,0.8377952755905512,0.9636803874092009,0.8189300411522634,0.8854282536151279,0.10067114093959731,134,15,88,398
mean,97,ensemble_mse_retina,1.5622024891930641,0.9171569033612283,0.8110236220472441,0.9692307692307692,0.7777777777777778,0.863013698630137,0.08053691275167785,137,12,108,378
mean,99,ensemble_mse_retina,2.4839874401906625,0.9171569033612283,0.7385826771653543,0.9848484848484849,0.668724279835391,0.7965686274509803,0.03355704697986577,144,5,161,325
mean,95,ensemble_mse_ssim_topk,1.4414609228868014,0.9179164250006904,0.8393700787401575,0.9549763033175356,0.8292181069958847,0.8876651982378855,0.12751677852348994,130,19,83,403
mean,97,ensemble_mse_ssim_topk,1.628457119614704,0.9179164250006904,0.8204724409448819,0.965,0.7942386831275721,0.871331828442438,0.09395973154362416,135,14,100,386
mean,99,ensemble_mse_ssim_topk,2.519991201007923,0.9179164250006904,0.7417322834645669,0.9878787878787879,0.6707818930041153,0.7990196078431373,0.026845637583892617,145,4,160,326
mean,95,ensemble_l1_ssim_topk,1.2900673799656464,0.9053636037230369,0.8440944881889764,0.9468822170900693,0.8436213991769548,0.8922742110990207,0.15436241610738255,126,23,76,410
mean,97,ensemble_l1_ssim_topk,1.4895234172202865,0.9053636037230369,0.8236220472440945,0.9628712871287128,0.8004115226337448,0.8741573033707866,0.10067114093959731,134,15,97,389
mean,99,ensemble_l1_ssim_topk,2.026435674821116,0.9053636037230369,0.7543307086614173,0.9824561403508771,0.691358024691358,0.8115942028985508,0.040268456375838924,143,6,150,336
mean,95,ensemble_mse_l1_retina,1.3053810451088743,0.9055845554726987,0.8330708661417323,0.9523809523809523,0.823045267489712,0.8830022075055187,0.1342281879194631,129,20,86,400
mean,97,ensemble_mse_l1_retina,1.5270558672079675,0.9055845554726987,0.8078740157480315,0.9666666666666667,0.7757201646090535,0.860730593607306,0.087248322147651,136,13,109,377
mean,99,ensemble_mse_l1_retina,2.1657816687511415,0.9055845554726987,0.7511811023622047,0.985207100591716,0.6851851851851852,0.808252427184466,0.03355704697986577,144,5,153,333
mean,95,ensemble_all_base,1.3016140267941072,0.9136216753666417,0.8503937007874016,0.9557109557109557,0.8436213991769548,0.8961748633879781,0.12751677852348994,130,19,76,410
mean,97,ensemble_all_base,1.521076124689154,0.9136216753666417,0.8110236220472441,0.9644670050761421,0.7818930041152263,0.8636363636363636,0.09395973154362416,135,14,106,380
mean,99,ensemble_all_base,2.233157036663554,0.9136216753666417,0.7496062992125985,0.9851632047477745,0.6831275720164609,0.8068043742405833,0.03355704697986577,144,5,154,332
max,95,mse,0.0024034739937633244,0.9091888308890547,0.5480314960629922,0.9901477832512315,0.41358024691358025,0.5834542815674891,0.013422818791946308,147,2,285,201
max,97,mse,0.0029568902868777505,0.9091888308890547,0.4519685039370079,1.0,0.2839506172839506,0.4423076923076923,0.0,149,0,348,138
max,99,mse,0.00430828082375228,0.9091888308890547,0.31338582677165355,1.0,0.102880658436214,0.1865671641791045,0.0,149,0,436,50
max,95,l1,0.031645541265606876,0.8518656613362057,0.48031496062992124,0.9875,0.32510288065843623,0.4891640866873065,0.013422818791946308,147,2,328,158
max,97,l1,0.03426832459866998,0.8518656613362057,0.4047244094488189,0.9821428571428571,0.22633744855967078,0.36789297658862874,0.013422818791946308,147,2,376,110
max,99,l1,0.039477306902408596,0.8518656613362057,0.30393700787401573,1.0,0.09053497942386832,0.1660377358490566,0.0,149,0,442,44
max,95,ssim_error,0.3426358938217163,0.7795315822907172,0.33385826771653543,0.9315068493150684,0.13991769547325103,0.24329159212880144,0.03355704697986577,144,5,418,68
max,97,ssim_error,0.37142381906509386,0.7795315822907172,0.28976377952755905,0.926829268292683,0.07818930041152264,0.1442125237191651,0.020134228187919462,146,3,448,38
max,99,ssim_error,0.44641910076141356,0.7795315822907172,0.2440944881889764,0.875,0.01440329218106996,0.02834008097165992,0.006711409395973154,148,1,479,7
max,95,mse_ssim_score,0.0703488104045391,0.7885077471207225,0.33858267716535434,0.9342105263157895,0.14609053497942387,0.2526690391459075,0.03355704697986577,144,5,415,71
max,97,mse_ssim_score,0.07591667965054512,0.7885077471207225,0.29606299212598425,0.9333333333333333,0.08641975308641975,0.15819209039548024,0.020134228187919462,146,3,444,42
max,99,mse_ssim_score,0.09191936686635015,0.7885077471207225,0.24881889763779527,0.9090909090909091,0.0205761316872428,0.04024144869215292,0.006711409395973154,148,1,476,10
max,95,retina_band_mse,0.002943246276117861,0.9091750214047007,0.537007874015748,0.9897959183673469,0.3991769547325103,0.5689149560117303,0.013422818791946308,147,2,292,194
max,97,retina_band_mse,0.0032400903804227677,0.9091750214047007,0.4881889763779528,1.0,0.33127572016460904,0.49768160741885625,0.0,149,0,325,161
max,99,retina_band_mse,0.0051546119619160875,0.9091750214047007,0.30078740157480316,1.0,0.08641975308641975,0.1590909090909091,0.0,149,0,444,42
max,95,retina_weighted_mse,0.0026512215146794913,0.9137321512414727,0.5669291338582677,0.9953051643192489,0.43621399176954734,0.6065808297567954,0.006711409395973154,148,1,274,212
max,97,retina_weighted_mse,0.0031800567638128963,0.9137321512414727,0.47401574803149604,1.0,0.31275720164609055,0.47648902821316613,0.0,149,0,334,152
max,99,retina_weighted_mse,0.004858808116987343,0.9137321512414727,0.30236220472440944,1.0,0.08847736625514403,0.16257088846880907,0.0,149,0,443,43
max,95,topk_mse_5,0.03134611193090672,0.942303974369597,0.5133858267716536,0.988950276243094,0.3683127572016461,0.5367316341829086,0.013422818791946308,147,2,307,179
max,97,topk_mse_5,0.03961266010999678,0.942303974369597,0.4188976377952756,0.9915966386554622,0.24279835390946503,0.39008264462809916,0.006711409395973154,148,1,368,118
max,99,topk_mse_5,0.05954984240233895,0.942303974369597,0.2866141732283465,1.0,0.06790123456790123,0.12716763005780346,0.0,149,0,453,33
