run_id,score_mode,class_name,sample_count,patient_count,mean_score,std_score,detected_count,detection_rate
ae_mse_l256_bs16,ensemble_mse_retina,CNV,250,178,6.46068663377044,3.1778634591293087,244,0.976
ae_mse_l256_bs16,ensemble_mse_retina,DME,250,167,5.921024421562087,4.788856140298195,208,0.832
ae_mse_l256_bs16,ensemble_mse_retina,DRUSEN,250,169,1.927385716042238,1.902851258489796,90,0.36
ae_mse_l256_bs16,ensemble_mse_retina,NORMAL,250,171,0.5523415534217548,0.8612696139678034,10,0.04
ae_mse_l256_bs16,ensemble_mse_l1_retina,CNV,250,178,5.452459311628653,2.550322018026773,243,0.972
ae_mse_l256_bs16,ensemble_mse_l1_retina,DME,250,167,4.999600356054049,3.754823408517201,205,0.82
ae_mse_l256_bs16,ensemble_mse_l1_retina,DRUSEN,250,169,1.7488707927336884,1.5230575610886028,85,0.34
ae_mse_l256_bs16,ensemble_mse_l1_retina,NORMAL,250,171,0.6557855594857233,0.8290417099232831,17,0.068
ae_mse_l256_bs16,ensemble_all_base,CNV,250,178,6.655484618338372,3.198875368620406,243,0.972
ae_mse_l256_bs16,ensemble_all_base,DME,250,167,6.037146844710557,4.779586600770954,210,0.84
ae_mse_l256_bs16,ensemble_all_base,DRUSEN,250,169,2.0308099350871225,1.981289481988022,91,0.364
ae_mse_l256_bs16,ensemble_all_base,NORMAL,250,171,0.5562317345029867,0.8165815834215007,11,0.044
ae_mse_l64,mse,CNV,250,178,0.0035619457364082,0.0016312526793905,247,0.988
ae_mse_l64,mse,DME,250,167,0.0030978440244216,0.001964194572538,203,0.812
ae_mse_l64,mse,DRUSEN,250,169,0.0015761749653611,0.0014486621534936,85,0.34
ae_mse_l64,mse,NORMAL,250,171,0.0009549764174735,0.0003437778055761,15,0.06
ae_mse_l64,l1,CNV,250,178,0.0342648763880133,0.0073492813295104,228,0.912
ae_mse_l64,l1,DME,250,167,0.0319330512434244,0.0087864355372535,190,0.76
ae_mse_l64,l1,DRUSEN,250,169,0.0233833025880157,0.0049504757108683,70,0.28
ae_mse_l64,l1,NORMAL,250,171,0.0206379725821316,0.0036871481903902,22,0.088
ae_mse_l64,retina_band_mse,CNV,250,178,0.004100111215841,0.0016900433614239,244,0.976
ae_mse_l64,retina_band_mse,DME,250,167,0.0036535199091304,0.0022683959946576,201,0.804
ae_mse_l64,retina_band_mse,DRUSEN,250,169,0.0019413360776379,0.002026013783791,76,0.304
ae_mse_l64,retina_band_mse,NORMAL,250,171,0.001162286395207,0.0004244562993207,11,0.044
ae_mse_l64,retina_weighted_mse,CNV,250,178,0.0039251610022038,0.0016475948065868,245,0.98
ae_mse_l64,retina_weighted_mse,DME,250,167,0.0034695792912971,0.0021456425060594,206,0.824
ae_mse_l64,retina_weighted_mse,DRUSEN,250,169,0.0018186714679468,0.0018282883662004,79,0.316
ae_mse_l64,retina_weighted_mse,NORMAL,250,171,0.0010887691692914,0.0003850603146754,9,0.036
ae_mse_l64,topk_mse_5,CNV,250,178,0.0437520919963717,0.021966922211691,247,0.988
ae_mse_l64,topk_mse_5,DME,250,167,0.0374286143369972,0.0263657430173056,206,0.824
ae_mse_l64,topk_mse_5,DRUSEN,250,169,0.0193006977308541,0.0210672851366833,86,0.344
ae_mse_l64,topk_mse_5,NORMAL,250,171,0.0095637743454426,0.0042857000943451,8,0.032
ae_mse_l64,topk_mse_10,CNV,250,178,0.0273249165639281,0.0130094698388641,247,0.988
ae_mse_l64,topk_mse_10,DME,250,167,0.0234648334644734,0.0158416866088473,208,0.832
ae_mse_l64,topk_mse_10,DRUSEN,250,169,0.0117721853870898,0.0132462930263186,85,0.34
ae_mse_l64,topk_mse_10,NORMAL,250,171,0.0061998940883204,0.0024572207325042,9,0.036
ae_mse_l64,ensemble_mse_l1,CNV,250,178,6.161909281829111,3.200506737165298,245,0.98
ae_mse_l64,ensemble_mse_l1,DME,250,167,5.205771417315618,3.8629424525486336,198,0.792
ae_mse_l64,ensemble_mse_l1,DRUSEN,250,169,1.9679109750591464,2.6251507458161525,79,0.316
ae_mse_l64,ensemble_mse_l1,NORMAL,250,171,0.7309005782227453,0.8984259915710917,15,0.06
ae_mse_l64,ensemble_mse_retina,CNV,250,178,7.219842775751298,3.995510393654689,245,0.98
ae_mse_l64,ensemble_mse_retina,DME,250,167,6.096549633077744,5.053453480640498,205,0.82
ae_mse_l64,ensemble_mse_retina,DRUSEN,250,169,2.173416186308038,4.096889568428446,83,0.332
ae_mse_l64,ensemble_mse_retina,NORMAL,250,171,0.4942923538815915,0.8896610313170242,13,0.052
ae_mse_l64,ensemble_mse_l1_retina,CNV,250,178,6.110312800920055,3.167838444702596,245,0.98
ae_mse_l64,ensemble_mse_l1_retina,DME,250,167,5.184502862621451,3.987154337661969,204,0.816
ae_mse_l64,ensemble_mse_l1_retina,DRUSEN,250,169,1.920292816756615,3.029578693179772,84,0.336
ae_mse_l64,ensemble_mse_l1_retina,NORMAL,250,171,0.5925507490871398,0.8349410759751084,16,0.064
ae_mse_l64,ensemble_all_base,CNV,250,178,7.337669497882428,4.02906616720904,246,0.984
ae_mse_l64,ensemble_all_base,DME,250,167,6.152505612709644,5.016389950472176,205,0.82
ae_mse_l64,ensemble_all_base,DRUSEN,250,169,2.27277089399355,4.042862099850647,82,0.328
ae_mse_l64,ensemble_all_base,NORMAL,250,171,0.5118613766301173,0.8825115420328252,10,0.04
vae_msekl_l128,mse,CNV,250,178,0.0080201843166723,0.0043104634945709,231,0.924
vae_msekl_l128,mse,DME,250,167,0.0069520513336174,0.0040126460389924,184,0.736
vae_msekl_l128,mse,DRUSEN,250,169,0.0033391410866752,0.0020253297537717,41,0.164
vae_msekl_l128,mse,NORMAL,250,171,0.0023873342275619,0.0011028041722824,14,0.056
vae_msekl_l128,l1,CNV,250,178,0.0508638577833771,0.0119038966217675,224,0.896
vae_msekl_l128,l1,DME,250,167,0.0452959380373358,0.0124889920530827,174,0.696
vae_msekl_l128,l1,DRUSEN,250,169,0.0334571616798639,0.0083865715157161,38,0.152
vae_msekl_l128,l1,NORMAL,250,171,0.0300940632000565,0.0068535976780853,15,0.06
vae_msekl_l128,retina_band_mse,CNV,250,178,0.0091383785614743,0.004411849627316,219,0.876
vae_msekl_l128,retina_band_mse,DME,250,167,0.0081600939542986,0.0046277843482026,169,0.676
vae_msekl_l128,retina_band_mse,DRUSEN,250,169,0.0040817418820224,0.0024384116452463,35,0.14
vae_msekl_l128,retina_band_mse,NORMAL,250,171,0.0029634531955234,0.0012932749578533,10,0.04
vae_msekl_l128,retina_weighted_mse,CNV,250,178,0.0087759125316515,0.0043438128513221,226,0.904
vae_msekl_l128,retina_weighted_mse,DME,250,167,0.0077599483290687,0.0043716259033876,183,0.732
vae_msekl_l128,retina_weighted_mse,DRUSEN,250,169,0.003832627907861,0.002271509950637,39,0.156
vae_msekl_l128,retina_weighted_mse,NORMAL,250,171,0.0027610479998402,0.0012014346910259,12,0.048
vae_msekl_l128,topk_mse_5,CNV,250,178,0.099004620552063,0.0639140672988397,225,0.9
vae_msekl_l128,topk_mse_5,DME,250,167,0.089485078677535,0.0538859170434136,182,0.728
vae_msekl_l128,topk_mse_5,DRUSEN,250,169,0.0421933161541819,0.0303421134116947,38,0.152
vae_msekl_l128,topk_mse_5,NORMAL,250,171,0.0279457214735448,0.0157621061259905,9,0.036
vae_msekl_l128,topk_mse_10,CNV,250,178,0.0622857896462082,0.0367966425029015,228,0.912
vae_msekl_l128,topk_mse_10,DME,250,167,0.0557291942313313,0.0330425581102722,185,0.74
vae_msekl_l128,topk_mse_10,DRUSEN,250,169,0.0255414428561925,0.0172449242167375,39,0.156
vae_msekl_l128,topk_mse_10,NORMAL,250,171,0.0172570634093135,0.0086923098755442,11,0.044
vae_msekl_l128,ensemble_mse_l1,CNV,250,178,5.032112964459509,3.0139104299129595,231,0.924
vae_msekl_l128,ensemble_mse_l1,DME,250,167,4.049580280568419,2.9706022615989336,186,0.744
vae_msekl_l128,ensemble_mse_l1,DRUSEN,250,169,1.2763704519111094,1.6239417462617425,40,0.16
vae_msekl_l128,ensemble_mse_l1,NORMAL,250,171,0.5265697806541607,1.0489880112255208,17,0.068
vae_msekl_l128,ensemble_mse_retina,CNV,250,178,5.152831847229505,3.5766350272081304,226,0.904
vae_msekl_l128,ensemble_mse_retina,DME,250,167,4.293869435936267,3.481850049867451,184,0.736
vae_msekl_l128,ensemble_mse_retina,DRUSEN,250,169,1.1412283687073823,1.7925549631856148,40,0.16
vae_msekl_l128,ensemble_mse_retina,NORMAL,250,171,0.2965816426739199,0.9529552795063486,12,0.048
vae_msekl_l128,ensemble_mse_l1_retina,CNV,250,178,4.724223627896888,2.912374246693377,229,0.916
vae_msekl_l128,ensemble_mse_l1_retina,DME,250,167,3.85961217362992,2.930311821111778,183,0.732
vae_msekl_l128,ensemble_mse_l1_retina,DRUSEN,250,169,1.137051257342952,1.5777377467669802,41,0.164
vae_msekl_l128,ensemble_mse_l1_retina,NORMAL,250,171,0.3975997221714656,0.94012637030594,13,0.052
vae_msekl_l128,ensemble_all_base,CNV,250,178,5.183110557067733,3.583482839512728,228,0.912
vae_msekl_l128,ensemble_all_base,DME,250,167,4.354241516916291,3.3916428393458964,185,0.74
vae_msekl_l128,ensemble_all_base,DRUSEN,250,169,1.218591436209007,1.8064242727365551,42,0.168
vae_msekl_l128,ensemble_all_base,NORMAL,250,171,0.3462516097447322,0.966413016199815,13,0.052
