run_id,level,score_mode,metric,point,ci_low,ci_high,std,iterations
ae_mse_l128_e60,patient_mean,ensemble_mse_l1,accuracy,0.8283464566929134,0.7984251968503937,0.8566929133858268,0.0156607327062138,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_l1,precision,0.9333333333333332,0.908235294117647,0.9562234351930564,0.0122862232716184,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_l1,recall,0.8353909465020576,0.8008197443419581,0.8675016682921821,0.0173296424810596,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_l1,f1,0.8816503800217155,0.8584166987302809,0.902545185240738,0.0118448704750878,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_l1,fpr,0.1946308724832214,0.1328567128236002,0.260126801270048,0.0322260862555269,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_l1_ssim,auroc,0.8822465269146851,0.8545503137390112,0.9092675305882092,0.0140053527698414,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_l1_ssim,accuracy,0.8078740157480315,0.7763779527559055,0.8377952755905512,0.0154078606957863,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_l1_ssim,precision,0.9232558139534884,0.8977272727272727,0.9460936149524632,0.0125371718682525,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_l1_ssim,recall,0.8168724279835391,0.7825137611405019,0.8496972431442987,0.0175208233154008,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_l1_ssim,f1,0.8668122270742358,0.8430264861991335,0.8895905948871766,0.0118239726756798,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_l1_ssim,fpr,0.2214765100671141,0.1571358543417366,0.2848168387903487,0.0333218368700773,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_retina,auroc,0.9170464274863978,0.8931049555885138,0.9385851134572668,0.0115403352840195,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_retina,accuracy,0.84251968503937,0.8141732283464567,0.8693307086614173,0.0145720849849099,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_retina,precision,0.9530516431924884,0.9306094713783364,0.9723502304147466,0.0105563524583439,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_retina,recall,0.8353909465020576,0.8020822704081633,0.8683168380628367,0.01664374498217,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_retina,f1,0.8903508771929824,0.8685691609977324,0.9111813807683896,0.0109204512560297,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_retina,fpr,0.1342281879194631,0.0814714714714714,0.1944491051454138,0.0287915070298898,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_ssim_topk,auroc,0.9191454691081836,0.8968179682549001,0.9401846573657412,0.0111240512283999,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_ssim_topk,accuracy,0.8551181102362204,0.8251968503937008,0.8818897637795275,0.0142853457486062,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_ssim_topk,precision,0.9539170506912442,0.935402596127512,0.972029598308668,0.0098481686826814,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_ssim_topk,recall,0.8518518518518519,0.8189373938879457,0.8823559733171619,0.0160585937446315,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_ssim_topk,f1,0.9,0.8783742261814887,0.9202095114336528,0.0106540122790774,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_ssim_topk,fpr,0.1342281879194631,0.0848399487836107,0.1931208233092755,0.0268288755440943,1000
ae_mse_l128_e60,patient_mean,ensemble_l1_ssim_topk,auroc,0.9072416935951612,0.8812501089803813,0.9301982731196856,0.0124999450082507,1000
ae_mse_l128_e60,patient_mean,ensemble_l1_ssim_topk,accuracy,0.8456692913385827,0.815748031496063,0.8724803149606298,0.0146046191989096,1000
ae_mse_l128_e60,patient_mean,ensemble_l1_ssim_topk,precision,0.9429223744292238,0.9185962656529516,0.9636363636363636,0.0113402567169108,1000
ae_mse_l128_e60,patient_mean,ensemble_l1_ssim_topk,recall,0.8497942386831275,0.81707253688961,0.8794989562983381,0.0159200511437416,1000
ae_mse_l128_e60,patient_mean,ensemble_l1_ssim_topk,f1,0.8939393939393939,0.8718496363074677,0.913909065014598,0.0107605531490528,1000
ae_mse_l128_e60,patient_mean,ensemble_l1_ssim_topk,fpr,0.1677852348993288,0.1110576923076923,0.2323943661971831,0.0313748044690911,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_l1_retina,auroc,0.9057640787692988,0.8811208983767294,0.9284802301473312,0.0118811923634465,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_l1_retina,accuracy,0.8377952755905512,0.8125984251968504,0.8661417322834646,0.0140849388311099,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_l1_retina,precision,0.9484777517564404,0.927436712389874,0.9691997490939503,0.0106086762446602,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_l1_retina,recall,0.8333333333333334,0.8020403009688724,0.8643820103537532,0.0162499893177771,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_l1_retina,f1,0.8871851040525739,0.866447756374256,0.9084754778218536,0.0105800128443101,1000
ae_mse_l128_e60,patient_mean,ensemble_mse_l1_retina,fpr,0.1476510067114094,0.0895427321988782,0.2042439419123436,0.0289311561375561,1000
ae_mse_l128_e60,patient_mean,ensemble_all_base,auroc,0.9144088159748116,0.8922539869854472,0.9354168194602404,0.0112830435338613,1000
ae_mse_l128_e60,patient_mean,ensemble_all_base,accuracy,0.8535433070866142,0.8251968503937008,0.878740157480315,0.0139317899270669,1000
ae_mse_l128_e60,patient_mean,ensemble_all_base,precision,0.9517241379310344,0.9319611406206318,0.9714285714285714,0.0100716233748961,1000
ae_mse_l128_e60,patient_mean,ensemble_all_base,recall,0.8518518518518519,0.8210510071474983,0.881017851817136,0.0159404383457162,1000
ae_mse_l128_e60,patient_mean,ensemble_all_base,f1,0.8990228013029316,0.878317141208157,0.9179283484797254,0.0102856839612554,1000
