patient_aggregation,percentile,score_mode,threshold,auroc,accuracy,precision,recall,f1,fpr,tn,fp,fn,tp
top2_mean,95,topk_mse_5,0.035602772980928364,0.93881266070494,0.5182481751824818,0.9893617021276596,0.36186770428015563,0.5299145299145299,0.011695906432748537,169,2,328,186
top2_mean,97,topk_mse_5,0.041278134025633274,0.93881266070494,0.4744525547445255,0.9935897435897436,0.301556420233463,0.4626865671641791,0.005847953216374269,170,1,359,155
top2_mean,99,topk_mse_5,0.06091889660805444,0.93881266070494,0.32992700729927005,1.0,0.10700389105058365,0.19332161687170474,0.0,171,0,459,55
top2_mean,95,topk_mse_10,0.02059556664898987,0.9326575192845928,0.5605839416058395,0.9907834101382489,0.4182879377431907,0.5882352941176471,0.011695906432748537,169,2,299,215
top2_mean,97,topk_mse_10,0.02392350370995696,0.9326575192845928,0.48759124087591244,1.0,0.31712062256809337,0.4815361890694239,0.0,171,0,351,163
top2_mean,99,topk_mse_10,0.0358882712945341,0.9326575192845928,0.34890510948905107,1.0,0.13229571984435798,0.23367697594501718,0.0,171,0,446,68
top2_mean,95,ensemble_mse_l1,4.01120575679572,0.8973081211459257,0.6072992700729927,0.9880478087649402,0.48249027237354086,0.6483660130718955,0.017543859649122806,168,3,266,248
top2_mean,97,ensemble_mse_l1,5.462901259625917,0.8973081211459257,0.47883211678832116,1.0,0.30544747081712065,0.46795827123695977,0.0,171,0,357,157
top2_mean,99,ensemble_mse_l1,8.803700482236819,0.8973081211459257,0.33284671532846716,1.0,0.11089494163424124,0.19964973730297722,0.0,171,0,457,57
top2_mean,95,ensemble_mse_retina,4.733322043660128,0.9162741484060344,0.5897810218978102,0.9957446808510638,0.45525291828793774,0.6248331108144193,0.005847953216374269,170,1,280,234
top2_mean,97,ensemble_mse_retina,6.38253016439255,0.9162741484060344,0.4846715328467153,1.0,0.3132295719844358,0.47703703703703704,0.0,171,0,353,161
top2_mean,99,ensemble_mse_retina,9.84508244509239,0.9162741484060344,0.3532846715328467,1.0,0.13813229571984437,0.24273504273504273,0.0,171,0,443,71
top2_mean,95,ensemble_mse_l1_retina,3.9872736096911856,0.9058638814936173,0.6058394160583942,0.9959349593495935,0.4766536964980545,0.6447368421052632,0.005847953216374269,170,1,269,245
top2_mean,97,ensemble_mse_l1_retina,5.280144920803286,0.9058638814936173,0.49343065693430654,1.0,0.32490272373540857,0.49045521292217326,0.0,171,0,347,167
top2_mean,99,ensemble_mse_l1_retina,8.406077133728491,0.9058638814936173,0.34014598540145985,1.0,0.12062256809338522,0.2152777777777778,0.0,171,0,452,62
top2_mean,95,ensemble_all_base,4.95789135728085,0.9221107242815211,0.583941605839416,0.9956709956709957,0.4474708171206226,0.6174496644295302,0.005847953216374269,170,1,284,230
top2_mean,97,ensemble_all_base,6.306367242658472,0.9221107242815211,0.491970802919708,1.0,0.3229571984435798,0.48823529411764705,0.0,171,0,348,166
top2_mean,99,ensemble_all_base,10.150465422831063,0.9221107242815211,0.34890510948905107,1.0,0.13229571984435798,0.23367697594501718,0.0,171,0,446,68
