patient_aggregation,score_mode,class_name,patient_count,image_count,mean_score,std_score,detected_count,detection_rate
mean,ensemble_mse_l1,CNV,178,250,6.188016602595968,2.8686244871952926,177,0.9943820224719101
mean,ensemble_mse_l1,DME,167,250,5.082093631882956,3.7191633094323966,151,0.9041916167664671
mean,ensemble_mse_l1,DRUSEN,169,250,1.9871756074215732,2.9251860859802608,81,0.47928994082840237
mean,ensemble_mse_l1,NORMAL,171,250,0.7097055124424123,0.8539736984230258,23,0.13450292397660818
mean,ensemble_mse_retina,CNV,178,250,7.219390021409228,3.4970415770320105,177,0.9943820224719101
mean,ensemble_mse_retina,DME,167,250,5.947998326038792,4.830181450510932,154,0.9221556886227545
mean,ensemble_mse_retina,DRUSEN,169,250,2.2323217792152157,4.678698305791087,87,0.514792899408284
mean,ensemble_mse_retina,NORMAL,171,250,0.48696111606265896,0.8823545555631884,19,0.1111111111111111
mean,ensemble_mse_l1_retina,CNV,178,250,6.121938148498771,2.815290417490145,177,0.9943820224719101
mean,ensemble_mse_l1_retina,DME,167,250,5.062901486031288,3.837076588234165,153,0.9161676646706587
mean,ensemble_mse_l1_retina,DRUSEN,169,250,1.9610418842475497,3.433127803142908,89,0.5266272189349113
mean,ensemble_mse_l1_retina,NORMAL,171,250,0.5780350464455546,0.8087649606241291,22,0.1286549707602339
mean,ensemble_all_base,CNV,178,250,7.3381270968013785,3.4764171550119913,177,0.9943820224719101
mean,ensemble_all_base,DME,167,250,5.99975845359105,4.7735099412297,156,0.9341317365269461
mean,ensemble_all_base,DRUSEN,169,250,2.314436436922544,4.571320625585798,89,0.5266272189349113
mean,ensemble_all_base,NORMAL,171,250,0.5062546052770087,0.8900719798376944,18,0.10526315789473684
max,mse,CNV,178,250,0.0037842504967924412,0.0017628070892787555,115,0.6460674157303371
max,mse,DME,167,250,0.003343090719284026,0.002163107500370814,68,0.40718562874251496
max,mse,DRUSEN,169,250,0.001715996491753022,0.0017154409030650708,18,0.10650887573964497
max,mse,NORMAL,171,250,0.0010034415766402923,0.0003794719185317051,0,0.0
max,l1,CNV,178,250,0.035438930730889974,0.007505993699628816,109,0.6123595505617978
max,l1,DME,167,250,0.033042229466630976,0.009675023014598612,73,0.437125748502994
max,l1,DRUSEN,169,250,0.024098836100445303,0.00535792640308017,7,0.04142011834319527
max,l1,NORMAL,171,250,0.02115645731815639,0.003918058765227198,2,0.011695906432748537
max,retina_band_mse,CNV,178,250,0.004335428164942203,0.0018221382857990117,124,0.6966292134831461
max,retina_band_mse,DME,167,250,0.003947029377871931,0.0024703243487001376,79,0.47305389221556887
max,retina_band_mse,DRUSEN,169,250,0.0021421970123116025,0.0024089740950963014,14,0.08284023668639054
max,retina_band_mse,NORMAL,171,250,0.0012297637155415187,0.0004675285211525924,1,0.005847953216374269
max,retina_weighted_mse,CNV,178,250,0.004149072015464381,0.0017813087302893348,126,0.7078651685393258
max,retina_weighted_mse,DME,167,250,0.003741236952548896,0.002329507257152604,80,0.47904191616766467
max,retina_weighted_mse,DRUSEN,169,250,0.001996129440879346,0.00217288846016472,17,0.10059171597633136
max,retina_weighted_mse,NORMAL,171,250,0.001144887771585373,0.00042582550940299224,1,0.005847953216374269
max,topk_mse_5,CNV,178,250,0.04659831322980726,0.02434896262598325,91,0.5112359550561798
max,topk_mse_5,DME,167,250,0.040637698543152,0.02910482484400027,60,0.3592814371257485
max,topk_mse_5,DRUSEN,169,250,0.02135595205355673,0.024996307446239235,14,0.08284023668639054
max,topk_mse_5,NORMAL,171,250,0.010115809027889793,0.00489330334481128,1,0.005847953216374269
max,topk_mse_10,CNV,178,250,0.029004239498145745,0.014262261571520258,109,0.6123595505617978
max,topk_mse_10,DME,167,250,0.025412418558903565,0.017413342579803242,64,0.38323353293413176
max,topk_mse_10,DRUSEN,169,250,0.012976993437437566,0.01577512665023719,16,0.09467455621301775
max,topk_mse_10,NORMAL,171,250,0.006521568844661241,0.002768976109693084,1,0.005847953216374269
max,ensemble_mse_l1,CNV,178,250,6.621294886386837,3.404754797499908,119,0.6685393258426966
max,ensemble_mse_l1,DME,167,250,5.683573019802972,4.240993470273713,73,0.437125748502994
max,ensemble_mse_l1,DRUSEN,169,250,2.252313218588329,3.066182771628053,17,0.10059171597633136
max,ensemble_mse_l1,NORMAL,171,250,0.8604277789904682,0.973212884982835,1,0.005847953216374269
max,ensemble_mse_retina,CNV,178,250,7.751578610820464,4.324568471430509,122,0.6853932584269663
max,ensemble_mse_retina,DME,167,250,6.7368963580534595,5.5160799280170245,72,0.4311377245508982
max,ensemble_mse_retina,DRUSEN,169,250,2.5670353944979056,4.864504806345171,15,0.08875739644970414
max,ensemble_mse_retina,NORMAL,171,250,0.6178120630739373,0.9850822656042163,1,0.005847953216374269
max,ensemble_mse_l1_retina,CNV,178,250,6.547148745292455,3.3955080082524733,127,0.7134831460674157
max,ensemble_mse_l1_retina,DME,167,250,5.6833192400684975,4.352216706165425,79,0.47305389221556887
max,ensemble_mse_l1_retina,DRUSEN,169,250,2.2288575499502326,3.5714109728603005,18,0.10650887573964497
max,ensemble_mse_l1_retina,NORMAL,171,250,0.7100559647474548,0.9110273401639027,2,0.011695906432748537
max,ensemble_all_base,CNV,178,250,7.868972688584562,4.375705014952463,121,0.6797752808988764
max,ensemble_all_base,DME,167,250,6.777254952011214,5.486446095333948,71,0.4251497005988024
max,ensemble_all_base,DRUSEN,169,250,2.6641404026402733,4.793493134503218,15,0.08875739644970414
max,ensemble_all_base,NORMAL,171,250,0.6317194626822589,0.979853330583494,1,0.005847953216374269
top2_mean,mse,CNV,178,250,0.0036228805979231942,0.0014558539202469683,135,0.7584269662921348
top2_mean,mse,DME,167,250,0.00314345067327915,0.0019616577024643435,78,0.46706586826347307
top2_mean,mse,DRUSEN,169,250,0.001623072250389317,0.0016456993511514604,14,0.08284023668639054
top2_mean,mse,NORMAL,171,250,0.0009667401759250225,0.00034675504687599784,1,0.005847953216374269
top2_mean,l1,CNV,178,250,0.034716887582679434,0.007050829184977183,112,0.6292134831460674
top2_mean,l1,DME,167,250,0.03214453735728994,0.008965474431887279,73,0.437125748502994
top2_mean,l1,DRUSEN,169,250,0.02360821038638871,0.005081946092068214,8,0.047337278106508875
top2_mean,l1,NORMAL,171,250,0.020711581064769356,0.0035342154666446243,2,0.011695906432748537
top2_mean,retina_band_mse,CNV,178,250,0.004153647720015798,0.0015028440281009657,128,0.7191011235955056
top2_mean,retina_band_mse,DME,167,250,0.0037221351776461175,0.0022808792405285866,89,0.5329341317365269
top2_mean,retina_band_mse,DRUSEN,169,250,0.00203087605786031,0.0023396007380904575,14,0.08284023668639054
top2_mean,retina_band_mse,NORMAL,171,250,0.0011822713134954168,0.00042601963089794714,1,0.005847953216374269
top2_mean,retina_weighted_mse,CNV,178,250,0.003978978873235698,0.0014646291720822175,136,0.7640449438202247
top2_mean,retina_weighted_mse,DME,167,250,0.003530179530320759,0.0021600762886351214,88,0.5269461077844312
top2_mean,retina_weighted_mse,DRUSEN,169,250,0.0018925055143004072,0.0021036763310695056,14,0.08284023668639054
top2_mean,retina_weighted_mse,NORMAL,171,250,0.0011048133982677199,0.0003902446725098546,1,0.005847953216374269
top2_mean,topk_mse_5,CNV,178,250,0.04435643745230485,0.01850965654342135,109,0.6123595505617978
top2_mean,topk_mse_5,DME,167,250,0.03791251895715014,0.025660767663207875,62,0.3712574850299401
top2_mean,topk_mse_5,DRUSEN,169,250,0.0198915651820313,0.023432876759178486,15,0.08875739644970414
top2_mean,topk_mse_5,NORMAL,171,250,0.00976861562656114,0.004619682448743062,2,0.011695906432748537
top2_mean,topk_mse_10,CNV,178,250,0.027688954475471764,0.011184028356166343,127,0.7134831460674157
top2_mean,topk_mse_10,DME,167,250,0.023774989557168034,0.015594968482517974,74,0.4431137724550898
top2_mean,topk_mse_10,DRUSEN,169,250,0.012164012891289967,0.015076156402801966,14,0.08284023668639054
top2_mean,topk_mse_10,NORMAL,171,250,0.006309106799621324,0.0025992533716218567,2,0.011695906432748537
top2_mean,ensemble_mse_l1,CNV,178,250,6.30289323011279,2.9188387863778913,141,0.7921348314606742
top2_mean,ensemble_mse_l1,DME,167,250,5.297414496628105,3.8884733246162546,90,0.5389221556886228
top2_mean,ensemble_mse_l1,DRUSEN,169,250,2.0615457974610414,2.943167064279392,17,0.10059171597633136
top2_mean,ensemble_mse_l1,NORMAL,171,250,0.7552593640613947,0.8798875015776859,3,0.017543859649122806
top2_mean,ensemble_mse_retina,CNV,178,250,7.35358863331478,3.5588094329548325,135,0.7584269662921348
top2_mean,ensemble_mse_retina,DME,167,250,6.2305929415933425,5.0733375772747715,84,0.5029940119760479
top2_mean,ensemble_mse_retina,DRUSEN,169,250,2.3280547958182627,4.696166021467926,15,0.08875739644970414
top2_mean,ensemble_mse_retina,NORMAL,171,250,0.5284172671374552,0.9014963795243583,1,0.005847953216374269
top2_mean,ensemble_mse_l1_retina,CNV,178,250,6.2319941320338845,2.8639488441050944,139,0.7808988764044944
top2_mean,ensemble_mse_l1_retina,DME,167,250,5.289735006009273,4.023837218561961,89,0.5329341317365269
top2_mean,ensemble_mse_l1_retina,DRUSEN,169,250,2.0388763124171687,3.4478803515348297,17,0.10059171597633136
top2_mean,ensemble_mse_l1_retina,NORMAL,171,250,0.6191104270168238,0.8295477770588655,1,0.005847953216374269
top2_mean,ensemble_all_base,CNV,178,250,7.468088437191649,3.530791642688632,136,0.7640449438202247
top2_mean,ensemble_all_base,DME,167,250,6.269928253331152,4.998013624920385,79,0.47305389221556887
top2_mean,ensemble_all_base,DRUSEN,169,250,2.41241126033051,4.592829389004628,15,0.08875739644970414
top2_mean,ensemble_all_base,NORMAL,171,250,0.5461811198133124,0.9077689730587862,1,0.005847953216374269
