level,score_mode,metric,point,ci_low,ci_high,std,iterations
image,retina_band_mse,auroc,0.8686933333333333,0.8439829599987322,0.8925930662009259,0.012287659618597839,1000
image,retina_band_mse,accuracy,0.706,0.678,0.737,0.014323168090340347,1000
image,retina_band_mse,precision,0.9653061224489796,0.9476981366157439,0.9811715481171548,0.008223282513142752,1000
image,retina_band_mse,recall,0.6306666666666667,0.5945108864008496,0.6649083370455403,0.01759630750985007,1000
image,retina_band_mse,f1,0.7629032258064516,0.7353890416055503,0.7891932104383161,0.013555770071095968,1000
image,retina_band_mse,fpr,0.068,0.037986877492349067,0.1025691699604743,0.015507033282161473,1000
image,retina_weighted_mse,auroc,0.8718826666666666,0.8461932832487135,0.8958384124246063,0.012529291375069465,1000
image,retina_weighted_mse,accuracy,0.709,0.679,0.737,0.01454672991951632,1000
image,retina_weighted_mse,precision,0.9655172413793104,0.9490756777736971,0.9811330622878345,0.00831292391453164,1000
image,retina_weighted_mse,recall,0.6346666666666667,0.5976083470994072,0.66801734082437,0.017816545743532305,1000
image,retina_weighted_mse,f1,0.7658889782783588,0.7377115842146672,0.7908929401426351,0.013521317737174528,1000
image,retina_weighted_mse,fpr,0.068,0.03861839101451923,0.10092157122511841,0.016402391446505696,1000
image,topk_mse_5,auroc,0.9204106666666666,0.8998045356172574,0.9393261933807392,0.009895970342522013,1000
image,topk_mse_5,accuracy,0.728,0.698,0.755,0.014179033676382756,1000
image,topk_mse_5,precision,0.9799196787148594,0.9671406995095626,0.9916185605620342,0.006268662371581705,1000
image,topk_mse_5,recall,0.6506666666666666,0.6146361781150305,0.6838656375211551,0.017566072430159604,1000
image,topk_mse_5,f1,0.782051282051282,0.7545304777594728,0.8062770096086244,0.01303965224031196,1000
image,topk_mse_5,fpr,0.04,0.016874106244372647,0.06551071935594012,0.012341027947417014,1000
image,topk_mse_10,auroc,0.9051946666666666,0.8841689623742532,0.9253481401496817,0.010632110131119381,1000
image,topk_mse_10,accuracy,0.722,0.692,0.748,0.014046356792390666,1000
image,topk_mse_10,precision,0.972,0.9566986925313651,0.985715737514518,0.007238653411066046,1000
image,topk_mse_10,recall,0.648,0.611996052631579,0.6795425285004797,0.017185533328937998,1000
image,topk_mse_10,f1,0.7776,0.7503849718423169,0.8012331479029975,0.012985885732831317,1000
image,topk_mse_10,fpr,0.056,0.02857142857142857,0.08571986607142856,0.014179435446909909,1000
image,ensemble_mse_l1,auroc,0.8351839999999999,0.8082510729033231,0.8610415886538552,0.013830201218201206,1000
image,ensemble_mse_l1,accuracy,0.67,0.64,0.7,0.015048007227587352,1000
image,ensemble_mse_l1,precision,0.9506437768240343,0.9306701042673035,0.9693015973339463,0.00985112565476308,1000
image,ensemble_mse_l1,recall,0.5906666666666667,0.5540694484713905,0.6267139467175008,0.01839924670737081,1000
image,ensemble_mse_l1,f1,0.7286184210526315,0.6987956727144796,0.7570656343726023,0.014818368316437723,1000
image,ensemble_mse_l1,fpr,0.092,0.05761316872427984,0.12927756653992395,0.017929650695055154,1000
image,ensemble_mse_l1_ssim,auroc,0.8122986666666666,0.7827191305523007,0.8408454936897424,0.01495938782355399,1000
image,ensemble_mse_l1_ssim,accuracy,0.658,0.628,0.687,0.01495698617487613,1000
image,ensemble_mse_l1_ssim,precision,0.9434782608695652,0.9218673406862745,0.9638035468964656,0.010615290924510842,1000
image,ensemble_mse_l1_ssim,recall,0.5786666666666667,0.5450842742985393,0.6142304515819192,0.018057800593390395,1000
image,ensemble_mse_l1_ssim,f1,0.7173553719008264,0.6898304323077384,0.7456068646864686,0.014694382020941931,1000
image,ensemble_mse_l1_ssim,fpr,0.104,0.06816900205058099,0.1421825029861673,0.018855651175649905,1000
image,ensemble_mse_retina,auroc,0.8701813333333334,0.8453872047925148,0.8938626872973249,0.01233264001220754,1000
image,ensemble_mse_retina,accuracy,0.708,0.68,0.736,0.014406298672505764,1000
image,ensemble_mse_retina,precision,0.9598393574297188,0.9422260234424621,0.9754601226993865,0.008734706425718324,1000
image,ensemble_mse_retina,recall,0.6373333333333333,0.6028964819700967,0.6723488498819045,0.017411837636163777,1000
image,ensemble_mse_retina,f1,0.7660256410256411,0.7393425039225234,0.7920686680469289,0.013238622939288828,1000
image,ensemble_mse_retina,fpr,0.08,0.04838709677419355,0.11258578819554427,0.016868386593576486,1000
image,ensemble_mse_ssim_topk,auroc,0.8799093333333334,0.8559601539810726,0.901720106912343,0.011949304353574074,1000
image,ensemble_mse_ssim_topk,accuracy,0.719,0.691,0.747,0.01406447330721665,1000
image,ensemble_mse_ssim_topk,precision,0.9662027833001988,0.9493170468429356,0.9809178445998897,0.008109531525384352,1000
image,ensemble_mse_ssim_topk,recall,0.648,0.6128125962822225,0.6810087851614515,0.017413353189210175,1000
image,ensemble_mse_ssim_topk,f1,0.7757382282521947,0.7489789595236017,0.8006136154597434,0.013027900299421764,1000
image,ensemble_mse_ssim_topk,fpr,0.068,0.03983668500600771,0.09963256218822186,0.01614776872432446,1000
image,ensemble_l1_ssim_topk,auroc,0.8665013333333333,0.840062606359033,0.8905615675854128,0.012975101105586055,1000
image,ensemble_l1_ssim_topk,accuracy,0.707,0.679,0.7340249999999999,0.014550833576044968,1000
image,ensemble_l1_ssim_topk,precision,0.959758551307847,0.9414221855387029,0.975513929709815,0.00889692834979651,1000
image,ensemble_l1_ssim_topk,recall,0.636,0.601597504456328,0.6712043246993524,0.01795006085297708,1000
image,ensemble_l1_ssim_topk,f1,0.7650360866078588,0.737677789223571,0.7901313265456691,0.0137022894845172,1000
image,ensemble_l1_ssim_topk,fpr,0.08,0.04780876494023904,0.11554292090895675,0.017268132681984936,1000
image,ensemble_mse_l1_retina,auroc,0.8533813333333333,0.8252711673983736,0.8786339372830054,0.013524229515503755,1000
image,ensemble_mse_l1_retina,accuracy,0.687,0.656,0.716,0.014886704301656698,1000
image,ensemble_mse_l1_retina,precision,0.9486652977412731,0.9292592867174918,0.9658860364652546,0.010047277557799593,1000
image,ensemble_mse_l1_retina,recall,0.616,0.5796500324907056,0.6500706190578016,0.01820768647375117,1000
image,ensemble_mse_l1_retina,f1,0.7469684721099434,0.7177275423328839,0.7726591956430665,0.014194102339997888,1000
image,ensemble_mse_l1_retina,fpr,0.1,0.06666015625,0.13834462638810466,0.01894660000773804,1000
image,ensemble_all_base,auroc,0.871888,0.8468283383769797,0.8934082868177136,0.01176025005395195,1000
image,ensemble_all_base,accuracy,0.711,0.685,0.737,0.013837796088994832,1000
image,ensemble_all_base,precision,0.9582504970178927,0.9414225941422594,0.9743602362204724,0.008458525224602399,1000
image,ensemble_all_base,recall,0.6426666666666667,0.6107253839592832,0.6733675198829394,0.017276680508295193,1000
image,ensemble_all_base,f1,0.7693535514764565,0.7447332807542706,0.7926081869478316,0.013048150271964385,1000
image,ensemble_all_base,fpr,0.084,0.05284017971758665,0.11667338709677419,0.016604057409135047,1000
patient_mean,mse,auroc,0.8740869683937471,0.843883135264559,0.9008312524445694,0.014639643704443997,1000
patient_mean,mse,accuracy,0.7854014598540145,0.7562043795620438,0.8145985401459854,0.014947268289625679,1000
patient_mean,mse,precision,0.9317647058823529,0.9071317498291183,0.9556126385568355,0.012200292408490888,1000
patient_mean,mse,recall,0.7704280155642024,0.7324187721029839,0.8055009823182712,0.01812843256101444,1000
patient_mean,mse,f1,0.8434504792332268,0.8183611395460223,0.8663883089770354,0.012196991155456612,1000
patient_mean,mse,fpr,0.1695906432748538,0.1125,0.22708383542778443,0.02926533921180454,1000
patient_mean,l1,auroc,0.7988941224656972,0.7608269557063762,0.8370828421430443,0.019510142205105743,1000
patient_mean,l1,accuracy,0.7343065693430657,0.6992700729927007,0.7679197080291971,0.01762405127809248,1000
patient_mean,l1,precision,0.8896713615023474,0.8588432125113307,0.918854415274463,0.015465869648779197,1000
patient_mean,l1,recall,0.7373540856031129,0.696728485214902,0.7756753086600995,0.019804687803070323,1000
patient_mean,l1,f1,0.8063829787234043,0.7762732513991619,0.8344165879335942,0.014616060464831306,1000
