patient_aggregation,percentile,score_mode,threshold,auroc,accuracy,precision,recall,f1,fpr,tn,fp,fn,tp
max,95,retina_band_mse,0.0023439672309905277,0.9084806698978315,0.6145985401459854,0.98828125,0.49221789883268485,0.6571428571428571,0.017543859649122806,168,3,261,253
max,97,retina_band_mse,0.0028721033129841087,0.9084806698978315,0.5313868613138686,1.0,0.3754863813229572,0.545968882602546,0.0,171,0,321,193
max,99,retina_band_mse,0.004258851828053584,0.9084806698978315,0.3518248175182482,1.0,0.13618677042801555,0.23972602739726026,0.0,171,0,444,70
max,95,retina_weighted_mse,0.002229296159930527,0.9124286071859284,0.6131386861313869,0.9920948616600791,0.4883268482490272,0.6544980443285529,0.011695906432748537,169,2,263,251
max,97,retina_weighted_mse,0.002681013075634837,0.9124286071859284,0.5401459854014599,1.0,0.38715953307393,0.5582047685834503,0.0,171,0,315,199
max,99,retina_weighted_mse,0.0042144703771918954,0.9124286071859284,0.3343065693430657,1.0,0.11284046692607004,0.20279720279720279,0.0,171,0,456,58
max,95,topk_mse_5,0.023738648742437345,0.94328395567388,0.6131386861313869,0.9960159362549801,0.48638132295719844,0.6535947712418301,0.005847953216374269,170,1,264,250
max,97,topk_mse_5,0.03104997158050533,0.94328395567388,0.4978102189781022,0.9941860465116279,0.3326848249027237,0.49854227405247814,0.005847953216374269,170,1,343,171
max,99,topk_mse_5,0.043406820446252666,0.94328395567388,0.3708029197080292,1.0,0.1614785992217899,0.2780569514237856,0.0,171,0,431,83
max,95,topk_mse_10,0.014163571782410138,0.9339886681684757,0.6291970802919709,0.9961832061068703,0.5077821011673151,0.6726804123711341,0.005847953216374269,170,1,253,261
max,97,topk_mse_10,0.0196155885234475,0.9339886681684757,0.49343065693430654,1.0,0.32490272373540857,0.49045521292217326,0.0,171,0,347,167
max,99,topk_mse_10,0.026664682105183555,0.9339886681684757,0.3781021897810219,1.0,0.17120622568093385,0.292358803986711,0.0,171,0,426,88
max,95,ensemble_mse_l1,4.367090258756978,0.8881038523676246,0.6,0.9918032786885246,0.4708171206225681,0.6385224274406333,0.011695906432748537,169,2,272,242
max,97,ensemble_mse_l1,6.091043659700741,0.8881038523676246,0.4686131386861314,0.993421052631579,0.29377431906614787,0.45345345345345345,0.005847953216374269,170,1,363,151
max,99,ensemble_mse_l1,8.381732566590113,0.8881038523676246,0.345985401459854,1.0,0.12840466926070038,0.22758620689655173,0.0,171,0,448,66
max,95,ensemble_mse_l1_ssim,3.9264435855385016,0.8715953307392996,0.5591240875912409,0.9907407407407407,0.4163424124513619,0.5863013698630137,0.011695906432748537,169,2,300,214
max,97,ensemble_mse_l1_ssim,4.932885894911527,0.8715953307392996,0.45985401459854014,0.9931506849315068,0.2821011673151751,0.4393939393939394,0.005847953216374269,170,1,369,145
max,99,ensemble_mse_l1_ssim,7.491909173049933,0.8715953307392996,0.3167883211678832,1.0,0.08949416342412451,0.16428571428571428,0.0,171,0,468,46
max,95,ensemble_mse_retina,4.7398927889397955,0.9116890800282158,0.618978102189781,0.9922178988326849,0.4961089494163424,0.6614785992217899,0.011695906432748537,169,2,259,255
max,97,ensemble_mse_retina,6.46814812772,0.9116890800282158,0.5153284671532846,1.0,0.3540856031128405,0.5229885057471264,0.0,171,0,332,182
max,99,ensemble_mse_retina,11.368237733070417,0.9116890800282158,0.3284671532846715,1.0,0.10505836575875487,0.19014084507042253,0.0,171,0,460,54
max,95,ensemble_mse_ssim_topk,4.477612146443894,0.913190889025417,0.6277372262773723,0.9923954372623575,0.5077821011673151,0.6718146718146718,0.011695906432748537,169,2,253,261
max,97,ensemble_mse_ssim_topk,6.454398290413518,0.913190889025417,0.5007299270072992,1.0,0.3346303501945525,0.5014577259475219,0.0,171,0,342,172
max,99,ensemble_mse_ssim_topk,9.537856675301148,0.913190889025417,0.3635036496350365,1.0,0.1517509727626459,0.2635135135135135,0.0,171,0,436,78
max,95,ensemble_l1_ssim_topk,3.809276243109635,0.9005392859580859,0.6160583941605839,0.9921568627450981,0.49221789883268485,0.657997399219766,0.011695906432748537,169,2,261,253
max,97,ensemble_l1_ssim_topk,4.991600992449548,0.9005392859580859,0.5080291970802919,1.0,0.3443579766536965,0.5123010130246021,0.0,171,0,337,177
max,99,ensemble_l1_ssim_topk,7.670529382904533,0.9005392859580859,0.34014598540145985,1.0,0.12062256809338522,0.2152777777777778,0.0,171,0,452,62
max,95,ensemble_mse_l1_retina,4.120790542681289,0.8997883814594854,0.6160583941605839,0.9883268482490273,0.49416342412451364,0.6588845654993515,0.017543859649122806,168,3,260,254
max,97,ensemble_mse_l1_retina,5.699012032875394,0.8997883814594854,0.5021897810218978,1.0,0.33657587548638135,0.5036390101892285,0.0,171,0,341,173
max,99,ensemble_mse_l1_retina,8.936943346110326,0.8997883814594854,0.3343065693430657,1.0,0.11284046692607004,0.20279720279720279,0.0,171,0,456,58
max,95,ensemble_all_base,4.194572483623486,0.9087309713973651,0.6175182481751825,0.9921875,0.49416342412451364,0.6597402597402597,0.011695906432748537,169,2,260,254
max,97,ensemble_all_base,5.609641993154605,0.9087309713973651,0.5167883211678832,1.0,0.3560311284046693,0.5251076040172167,0.0,171,0,331,183
max,99,ensemble_all_base,9.171256530441793,0.9087309713973651,0.33284671532846716,1.0,0.11089494163424124,0.19964973730297722,0.0,171,0,457,57
top2_mean,95,mse,0.0017839187348727133,0.9142831137506542,0.6364963503649635,0.988929889298893,0.5214007782101168,0.6828025477707006,0.017543859649122806,168,3,246,268
top2_mean,97,mse,0.002227076728595419,0.9142831137506542,0.5430656934306569,1.0,0.39105058365758755,0.5622377622377622,0.0,171,0,313,201
top2_mean,99,mse,0.00336953855818137,0.9142831137506542,0.36642335766423356,1.0,0.1556420233463035,0.26936026936026936,0.0,171,0,434,80
top2_mean,95,l1,0.029227668419480303,0.8568161649259335,0.5094890510948905,0.989010989010989,0.35019455252918286,0.5172413793103449,0.011695906432748537,169,2,334,180
top2_mean,97,l1,0.03037933276966214,0.8568161649259335,0.4759124087591241,0.9874213836477987,0.30544747081712065,0.46656760772659733,0.011695906432748537,169,2,357,157
top2_mean,99,l1,0.035164151601493346,0.8568161649259335,0.3518248175182482,1.0,0.13618677042801555,0.23972602739726026,0.0,171,0,444,70
