run_id,percentile,threshold,accuracy,precision,recall,f1,fpr,auroc
ae_mse_l128_i256_e40_plateau_bn_bs32,95,0.0023821683600544,0.695,0.9550102249488752,0.6226666666666667,0.7538337368845843,0.088,0.861872
ae_mse_l128_i256_e40_plateau_bn_bs32,97,0.0027863020263612,0.61,0.9736842105263158,0.4933333333333333,0.6548672566371682,0.04,0.861872
ae_mse_l128_i256_e40_plateau_bn_bs32,99,0.0036858627293258,0.46,0.9772727272727272,0.2866666666666667,0.4432989690721649,0.02,0.861872
