run_id,crop_mode,batch_size,class_name,sample_count,patient_count,mean_reconstruction_error,std_reconstruction_error,detected_count,detection_rate
ae_mse_l128_e60_plateau,none,32,CNV,250,178,0.0027706302530132,0.0011802333631561,246,0.984
ae_mse_l128_e60_plateau,none,32,DME,250,167,0.0024972578452434,0.0015553476134945,208,0.832
ae_mse_l128_e60_plateau,none,32,DRUSEN,250,169,0.0012249085155781,0.000633537212994,92,0.368
ae_mse_l128_e60_plateau,none,32,NORMAL,250,171,0.0007938677064375,0.0002759745070629,17,0.068
