patient_aggregation,score_mode,class_name,patient_count,image_count,mean_score,std_score,detected_count,detection_rate
mean,ensemble_mse_retina,NORMAL,171,250,0.5649019465142924,0.8278792377288547,19,0.1111111111111111
mean,ensemble_mse_ssim_topk,CNV,178,250,6.833805856899446,3.1242163432676904,177,0.9943820224719101
mean,ensemble_mse_ssim_topk,DME,167,250,5.775079287222125,4.460615788211497,153,0.9161676646706587
mean,ensemble_mse_ssim_topk,DRUSEN,169,250,2.138987523304315,1.9515468238017717,114,0.6745562130177515
mean,ensemble_mse_ssim_topk,NORMAL,171,250,0.7141199141857597,0.8001844243007473,23,0.13450292397660818
mean,ensemble_l1_ssim_topk,CNV,178,250,5.31960987812124,2.221710824473327,177,0.9943820224719101
mean,ensemble_l1_ssim_topk,DME,167,250,4.513123485391638,3.1739215221984507,153,0.9161676646706587
mean,ensemble_l1_ssim_topk,DRUSEN,169,250,1.8350987348095853,1.4516253057544313,110,0.650887573964497
mean,ensemble_l1_ssim_topk,NORMAL,171,250,0.7455216151929859,0.7204078637945546,29,0.1695906432748538
mean,ensemble_mse_l1_retina,CNV,178,250,5.937657034952442,2.661318175249205,177,0.9943820224719101
mean,ensemble_mse_l1_retina,DME,167,250,5.142607776681547,3.87698634466069,152,0.9101796407185628
mean,ensemble_mse_l1_retina,DRUSEN,169,250,1.8378977908922138,1.7080512743992722,101,0.5976331360946746
mean,ensemble_mse_l1_retina,NORMAL,171,250,0.6564672169065638,0.7867982513482017,23,0.13450292397660818
mean,ensemble_all_base,CNV,178,250,6.15340678036535,2.7172202936217196,177,0.9943820224719101
mean,ensemble_all_base,DME,167,250,5.2624632243532385,3.9756380059773075,153,0.9161676646706587
mean,ensemble_all_base,DRUSEN,169,250,1.9405687490868668,1.7787329331702482,113,0.6686390532544378
mean,ensemble_all_base,NORMAL,171,250,0.6685060533297432,0.7567352593854983,25,0.14619883040935672
max,mse,CNV,178,250,0.0029371721673955658,0.0012691101424183908,131,0.7359550561797753
max,mse,DME,167,250,0.002704324423123575,0.0017132921132250354,86,0.5149700598802395
max,mse,DRUSEN,169,250,0.0013003319571794909,0.0007132706091170608,14,0.08284023668639054
max,mse,NORMAL,171,250,0.0008323386558998725,0.00030194828066401256,1,0.005847953216374269
max,l1,CNV,178,250,0.03159983225920227,0.006369744220016149,90,0.5056179775280899
max,l1,DME,167,250,0.030126003615424304,0.00859897399315653,69,0.41317365269461076
max,l1,DRUSEN,169,250,0.022173614412017123,0.004228400848391015,7,0.04142011834319527
max,l1,NORMAL,171,250,0.019737245950695367,0.0037318259462359045,2,0.011695906432748537
max,ssim_error,CNV,178,250,0.2894582902447561,0.06633826361300646,43,0.24157303370786518
max,ssim_error,DME,167,250,0.26910159794870253,0.07523891308567063,27,0.16167664670658682
max,ssim_error,DRUSEN,169,250,0.21578569666168393,0.058658117866004,5,0.029585798816568046
max,ssim_error,NORMAL,171,250,0.19397221357501737,0.05960451327523424,6,0.03508771929824561
