patient_aggregation,percentile,score_mode,threshold,auroc,accuracy,precision,recall,f1,fpr,tn,fp,fn,tp
mean,97,ensemble_all_base,1.7069326917880858,0.9277311306801375,0.8189781021897811,0.975609756097561,0.7782101167315175,0.8658008658008658,0.05847953216374269,161,10,114,400
mean,99,ensemble_all_base,2.5357016212864476,0.9277311306801375,0.7503649635036497,0.9830985915492958,0.6789883268482491,0.8032220943613348,0.03508771929824561,165,6,165,349
max,95,mse,0.002256434620358023,0.904282431110201,0.5503649635036496,0.9904761904761905,0.4046692607003891,0.574585635359116,0.011695906432748537,169,2,306,208
max,97,mse,0.0028236955543979327,0.904282431110201,0.45255474452554745,1.0,0.2704280155642023,0.42572741194486985,0.0,171,0,375,139
max,99,mse,0.004309510774910433,0.904282431110201,0.310948905109489,1.0,0.08171206225680934,0.1510791366906475,0.0,171,0,472,42
max,95,l1,0.03083135671913622,0.8422531685894372,0.47153284671532847,0.9871794871794872,0.29961089494163423,0.4597014925373134,0.011695906432748537,169,2,360,154
max,97,l1,0.033625524640083254,0.8422531685894372,0.39124087591240875,0.9801980198019802,0.1926070038910506,0.32195121951219513,0.011695906432748537,169,2,415,99
max,99,l1,0.0392723520845174,0.8422531685894372,0.3021897810218978,1.0,0.07003891050583658,0.13090909090909092,0.0,171,0,478,36
max,95,retina_band_mse,0.002639014180749578,0.9025530752952421,0.5605839416058395,0.9907834101382489,0.4182879377431907,0.5882352941176471,0.011695906432748537,169,2,299,215
max,97,retina_band_mse,0.003339703367091636,0.9025530752952421,0.4335766423357664,0.9921875,0.24708171206225682,0.3956386292834891,0.005847953216374269,170,1,387,127
max,99,retina_band_mse,0.005295052947476453,0.9025530752952421,0.2934306569343066,1.0,0.058365758754863814,0.11029411764705882,0.0,171,0,484,30
max,95,retina_weighted_mse,0.0024558618431910597,0.9075022185814732,0.5722627737226277,0.986784140969163,0.4357976653696498,0.6045883940620783,0.017543859649122806,168,3,290,224
max,97,retina_weighted_mse,0.003064804589375776,0.9075022185814732,0.4569343065693431,1.0,0.27626459143968873,0.4329268292682927,0.0,171,0,372,142
max,99,retina_weighted_mse,0.0051216409727930755,0.9075022185814732,0.2934306569343066,1.0,0.058365758754863814,0.11029411764705882,0.0,171,0,484,30
max,95,topk_mse_5,0.028537050820887016,0.9391994902951283,0.5255474452554745,0.9947643979057592,0.36964980544747084,0.5390070921985816,0.005847953216374269,170,1,324,190
max,97,topk_mse_5,0.03632973238825789,0.9391994902951283,0.4145985401459854,0.991304347826087,0.22178988326848248,0.3624801271860095,0.005847953216374269,170,1,400,114
max,99,topk_mse_5,0.05960222125053391,0.9391994902951283,0.2875912408759124,1.0,0.05058365758754864,0.0962962962962963,0.0,171,0,488,26
max,95,topk_mse_10,0.01659073624759901,0.9309281634696338,0.5591240875912409,0.9953271028037384,0.4143968871595331,0.5851648351648352,0.005847953216374269,170,1,301,213
max,97,topk_mse_10,0.021696611568331612,0.9309281634696338,0.4394160583941606,0.9924242424242424,0.25486381322957197,0.4055727554179567,0.005847953216374269,170,1,383,131
max,99,topk_mse_10,0.03432606957852828,0.9309281634696338,0.30364963503649633,1.0,0.07198443579766536,0.13430127041742287,0.0,171,0,477,37
max,95,ensemble_mse_l1,4.667865041953218,0.884633763396819,0.5386861313868613,0.9900990099009901,0.38910505836575876,0.5586592178770949,0.011695906432748537,169,2,314,200
max,97,ensemble_mse_l1,5.994907720784592,0.884633763396819,0.44525547445255476,0.9926470588235294,0.26264591439688717,0.4153846153846154,0.005847953216374269,170,1,379,135
max,99,ensemble_mse_l1,8.739939511859822,0.884633763396819,0.3284671532846715,1.0,0.10505836575875487,0.19014084507042253,0.0,171,0,460,54
max,95,ensemble_mse_retina,5.227825030102841,0.9083100097845132,0.5518248175182482,0.9859154929577465,0.4085603112840467,0.5777166437414031,0.017543859649122806,168,3,304,210
max,97,ensemble_mse_retina,6.786555292211934,0.9083100097845132,0.46277372262773725,1.0,0.2840466926070039,0.44242424242424244,0.0,171,0,368,146
max,99,ensemble_mse_retina,12.395726292041884,0.9083100097845132,0.3007299270072993,1.0,0.06809338521400778,0.12750455373406194,0.0,171,0,479,35
max,95,ensemble_mse_l1_retina,4.614450305195669,0.8955446333083033,0.5532846715328467,0.9905660377358491,0.4085603112840467,0.5785123966942148,0.011695906432748537,169,2,304,210
max,97,ensemble_mse_l1_retina,5.98865878946765,0.8955446333083033,0.4467153284671533,1.0,0.26264591439688717,0.41602465331278893,0.0,171,0,379,135
max,99,ensemble_mse_l1_retina,9.507039510838302,0.8955446333083033,0.3124087591240876,1.0,0.08365758754863813,0.15439856373429084,0.0,171,0,471,43
max,95,ensemble_all_base,5.1447281646044285,0.9171046942908503,0.5795620437956205,0.991304347826087,0.44357976653696496,0.6129032258064516,0.011695906432748537,169,2,286,228
max,97,ensemble_all_base,7.473128449978619,0.9171046942908503,0.43795620437956206,1.0,0.2509727626459144,0.401244167962675,0.0,171,0,385,129
max,99,ensemble_all_base,12.909270362071814,0.9171046942908503,0.29635036496350364,1.0,0.0622568093385214,0.11721611721611722,0.0,171,0,482,32
top2_mean,95,mse,0.001986879692412859,0.9122465697317222,0.5927007299270073,0.9916317991631799,0.46108949416342415,0.6294820717131474,0.011695906432748537,169,2,277,237
top2_mean,97,mse,0.0023978236434049425,0.9122465697317222,0.4978102189781022,0.9941860465116279,0.3326848249027237,0.49854227405247814,0.005847953216374269,170,1,343,171
top2_mean,99,mse,0.0037234158674254334,0.9122465697317222,0.32554744525547447,1.0,0.10116731517509728,0.18374558303886926,0.0,171,0,462,52
top2_mean,95,l1,0.029776488896459282,0.8534598493640065,0.4832116788321168,0.9878048780487805,0.3151750972762646,0.4778761061946903,0.011695906432748537,169,2,352,162
top2_mean,97,l1,0.03113189669325943,0.8534598493640065,0.44233576642335765,0.9852941176470589,0.2607003891050584,0.4123076923076923,0.011695906432748537,169,2,380,134
top2_mean,99,l1,0.035479007251560626,0.8534598493640065,0.34014598540145985,1.0,0.12062256809338522,0.2152777777777778,0.0,171,0,452,62
top2_mean,95,retina_band_mse,0.0023580082342959242,0.9093794798279746,0.6014598540145986,0.9918367346938776,0.4727626459143969,0.6403162055335968,0.011695906432748537,169,2,271,243
top2_mean,97,retina_band_mse,0.0027282082173041493,0.9093794798279746,0.5299270072992701,0.9948453608247423,0.3754863813229572,0.5451977401129944,0.005847953216374269,170,1,321,193
top2_mean,99,retina_band_mse,0.004268409549258576,0.9093794798279746,0.33138686131386863,1.0,0.10894941634241245,0.19649122807017544,0.0,171,0,458,56
top2_mean,95,retina_weighted_mse,0.002193876431556343,0.9142489817279906,0.6058394160583942,0.9919354838709677,0.4785992217898833,0.6456692913385826,0.011695906432748537,169,2,268,246
top2_mean,97,retina_weighted_mse,0.002546425238251621,0.9142489817279906,0.5328467153284672,0.9948979591836735,0.37937743190661477,0.5492957746478874,0.005847953216374269,170,1,319,195
top2_mean,99,retina_weighted_mse,0.004002218693494761,0.9142489817279906,0.3372262773722628,1.0,0.11673151750972763,0.20905923344947736,0.0,171,0,454,60
top2_mean,95,topk_mse_5,0.02549506174400442,0.944182765604023,0.5489051094890511,0.9951690821256038,0.40077821011673154,0.5714285714285714,0.005847953216374269,170,1,308,206
top2_mean,97,topk_mse_5,0.03059821140021076,0.944182765604023,0.4686131386861314,0.993421052631579,0.29377431906614787,0.45345345345345345,0.005847953216374269,170,1,363,151
top2_mean,99,topk_mse_5,0.048005955908447404,0.944182765604023,0.310948905109489,1.0,0.08171206225680934,0.1510791366906475,0.0,171,0,472,42
top2_mean,95,topk_mse_10,0.01529001644812518,0.9367192299815688,0.5693430656934306,0.995475113122172,0.4280155642023346,0.5986394557823129,0.005847953216374269,170,1,294,220
top2_mean,97,topk_mse_10,0.01776132905855767,0.9367192299815688,0.5007299270072992,0.9942528735632183,0.33657587548638135,0.502906976744186,0.005847953216374269,170,1,341,173
top2_mean,99,topk_mse_10,0.028762693945318416,0.9367192299815688,0.32116788321167883,1.0,0.09533073929961089,0.17406749555950266,0.0,171,0,465,49
top2_mean,95,ensemble_mse_l1,3.9540203916364227,0.893428447903156,0.5854014598540146,0.9872881355932204,0.45330739299610895,0.6213333333333333,0.017543859649122806,168,3,281,233
top2_mean,97,ensemble_mse_l1,5.121614150440032,0.893428447903156,0.4802919708029197,1.0,0.30739299610894943,0.47023809523809523,0.0,171,0,356,158
top2_mean,99,ensemble_mse_l1,7.673454308316563,0.893428447903156,0.3416058394160584,1.0,0.122568093385214,0.21837088388214904,0.0,171,0,451,63
top2_mean,95,ensemble_mse_retina,4.3336203904217445,0.9153753384758914,0.6102189781021898,0.9920318725099602,0.48443579766536965,0.6509803921568628,0.011695906432748537,169,2,265,249
top2_mean,97,ensemble_mse_retina,5.290974936768166,0.9153753384758914,0.5343065693430656,0.9949238578680203,0.38132295719844356,0.5513361462728551,0.005847953216374269,170,1,318,196
top2_mean,99,ensemble_mse_retina,9.579152808148203,0.9153753384758914,0.3343065693430657,1.0,0.11284046692607004,0.20279720279720279,0.0,171,0,456,58
top2_mean,95,ensemble_mse_l1_retina,3.8561988182972793,0.9031219423396363,0.5970802919708029,0.9877049180327869,0.4688715953307393,0.6358839050131926,0.017543859649122806,168,3,273,241
top2_mean,97,ensemble_mse_l1_retina,4.82142302451877,0.9031219423396363,0.5109489051094891,0.994475138121547,0.35019455252918286,0.5179856115107914,0.005847953216374269,170,1,334,180
top2_mean,99,ensemble_mse_l1_retina,7.610674157156621,0.9031219423396363,0.345985401459854,1.0,0.12840466926070038,0.22758620689655173,0.0,171,0,448,66
top2_mean,95,ensemble_all_base,4.502731093774976,0.92340774114274,0.6116788321167883,0.996,0.48443579766536965,0.6518324607329843,0.005847953216374269,170,1,265,249
top2_mean,97,ensemble_all_base,5.795039091438066,0.92340774114274,0.5080291970802919,0.994413407821229,0.3463035019455253,0.5137085137085137,0.005847953216374269,170,1,336,178
top2_mean,99,ensemble_all_base,10.203128335384072,0.92340774114274,0.32554744525547447,1.0,0.10116731517509728,0.18374558303886926,0.0,171,0,462,52
