level,score_mode,metric,point,ci_low,ci_high,std,iterations
patient_max,topk_mse_10,fpr,0.005847953216374269,0.0,0.018870909959398132,0.00596713122391113,1000
patient_max,ensemble_mse_l1,auroc,0.884633763396819,0.8581850404471091,0.9107846184414314,0.013419563776356568,1000
patient_max,ensemble_mse_l1,accuracy,0.5386861313868613,0.4992700729927007,0.5781021897810219,0.01996635023989074,1000
patient_max,ensemble_mse_l1,precision,0.9900990099009901,0.9742132392837765,1.0,0.007184677436039953,1000
patient_max,ensemble_mse_l1,recall,0.38910505836575876,0.34393481011166205,0.4328114087263517,0.022379222155552367,1000
patient_max,ensemble_mse_l1,f1,0.5586592178770949,0.5103812148004602,0.6020963807295605,0.02319501691083439,1000
patient_max,ensemble_mse_l1,fpr,0.011695906432748537,0.0,0.03067484662576687,0.008492638939304924,1000
patient_max,ensemble_mse_retina,auroc,0.9083100097845132,0.885799331002029,0.9300889206775685,0.011418711205340883,1000
patient_max,ensemble_mse_retina,accuracy,0.5518248175182482,0.5153284671532846,0.5897810218978102,0.019317176883568255,1000
patient_max,ensemble_mse_retina,precision,0.9859154929577465,0.9682448667540411,1.0,0.008020076610473048,1000
patient_max,ensemble_mse_retina,recall,0.4085603112840467,0.36810786567141535,0.45436893203883494,0.02194218289645556,1000
patient_max,ensemble_mse_retina,f1,0.5777166437414031,0.5346527796824004,0.6224685001838753,0.022052770973130794,1000
patient_max,ensemble_mse_retina,fpr,0.017543859649122806,0.0,0.038466850828729277,0.009941355773762022,1000
patient_max,ensemble_mse_l1_retina,auroc,0.8955446333083033,0.8697044941409064,0.9183912114175106,0.012805672636669324,1000
patient_max,ensemble_mse_l1_retina,accuracy,0.5532846715328467,0.5153284671532846,0.5897810218978102,0.018827732388594448,1000
patient_max,ensemble_mse_l1_retina,precision,0.9905660377358491,0.9758454106280193,1.0,0.006611534538449941,1000
patient_max,ensemble_mse_l1_retina,recall,0.4085603112840467,0.3654608611262338,0.4505073476634808,0.022119893363462814,1000
patient_max,ensemble_mse_l1_retina,f1,0.5785123966942148,0.5339099351547484,0.6194963501358196,0.022304513144978937,1000
patient_max,ensemble_mse_l1_retina,fpr,0.011695906432748537,0.0,0.029588728103579584,0.008166166348068524,1000
patient_max,ensemble_all_base,auroc,0.9171046942908503,0.8941315477564146,0.9390257176544282,0.011011123739970574,1000
patient_max,ensemble_all_base,accuracy,0.5795620437956205,0.5430656934306569,0.6160948905109489,0.01874330686872005,1000
